country|quarter|coviddeaths|fullvax|econsupport|gci|gci_institutions|population|grocerymob|retailmob|workmob|stringency|rgdpqoqsa
Philippines|2020Q4|0.0345905452102314|0.0|75.0|61.86942078|49.98101784|108.13254007608697|-9.58695652173913|-39.06521739130435|-31.456521739130434|67.86717391304349|2.8241893599999996
Philippines|2021Q1|0.036986310183002837|0.0|18.61111111111111|61.86942078|49.98101784000001|109.581085|-7.111111111111111|-36.87777777777778|-28.68888888888889|66.07022222222221|1.3341639
Philippines|2021Q2|0.1037131545101967|0.00043857934058601445|1.3736263736263736|61.86942078|49.98101784|109.581085|6.131868131868132|-33.142857142857146|-27.86813186813187|72.22967032967034|0.10926898
Philippines|2021Q3|0.12440103143713169|0.004506160894464587|0.0|61.86942078|49.98101784|109.581085|15.467391304347826|-27.945652173913043|-25.956521739130434|72.48510869565217|2.85128676
Philippines|2021Q4|0.1205500018547909|0.01126024623683914|0.0|61.86942078|49.98101784|109.581085|40.04347826086956|-4.228260869565218|-18.141304347826086|59.78130434782609|3.2818545900000005
Poland|2020Q1|0.0008597651184224842|0.0|3.8461538461538463|68.89331151|56.43015796|38.382576|-5.8791208791208796|-7.34065934065934|-6.142857142857143|16.628021978021977|0.3899822600000001
Poland|2020Q2|0.03725648846497431|0.0|37.5|68.89331151|56.43015796|38.382576|-14.32967032967033|-31.582417582417584|-26.35164835164835|72.87241758241758|-9.09472136
Poland|2020Q3|0.027356162858897224|0.0|42.79891304347826|68.89331151|56.430157959999995|38.382576|6.228260869565218|3.217391304347826|-16.293478260869566|37.73913043478261|7.33652503
Poland|2020Q4|0.678501721260164|0.0|75.0|68.89331151|56.430157959999995|38.381298|-3.3152173913043477|-26.391304347826086|-22.358695652173914|63.43184782608695|-0.024028910000000004
Poland|2021Q1|0.6400365869593624|0.003882921730040507|75.0|68.89331151|56.43015796000001|38.265|-6.766666666666667|-32.87777777777778|-19.633333333333333|72.35777777777777|1.3543368
Poland|2021Q2|0.5743107278191559|0.03170861100222135|75.0|68.89331151|56.43015796|38.265|14.197802197802197|-10.307692307692308|-12.582417582417582|63.52241758241758|2.01579837
Poland|2021Q3|0.016437998170652033|0.09392734875212336|92.1195652173913|68.89331151|56.430157959999995|38.265|32.58695652173913|14.108695652173912|-9.554347826086957|40.45847826086956|2.60223366
Poland|2021Q4|0.5594434701556044|0.09824505185257168|100.0|68.89331151|56.430157959999995|38.26298913043478|32.06521739130435|-1.826086956521739|-6.6521739130434785|42.74413043478261|1.7831244
Portugal|2020Q1|0.015540152889851689|0.0|14.835164835164836|70.44752024|64.51166567|10.295909|-4.945054945054945|-11.637362637362637|-10.901098901098901|19.386043956043956|-4.414526
Portugal|2020Q2|0.13753035307518743|0.0|75.0|70.44752024|64.51166567|10.295909|-24.494505494505493|-51.0989010989011|-42.27472527472528|71.04208791208791|-15.249695489999999
Portugal|2020Q3|0.03836475244682135|0.0|75.0|70.44752024|64.51166567|10.295909|-0.13043478260869565|-12.73913043478261|-24.565217391304348|60.99086956521739|14.67263506
Portugal|2020Q4|0.47931491128274456|0.0|75.0|70.44752024|64.51166567|10.295934467391303|-2.891304347826087|-24.695652173913043|-21.92391304347826|65.37793478260869|0.27510552
Portugal|2021Q1|0.96540655637481|0.002559657697248038|75.0|70.44752024|64.51166567|10.298252|-12.7|-54.53333333333333|-36.644444444444446|77.15888888888888|-2.92544247
Portugal|2021Q2|0.02408175678746257|0.02030441671071945|75.0|70.44752024|64.51166567|10.298252|16.285714285714285|-15.725274725274724|-16.846153846153847|66.27098901098901|4.35657285
Portugal|2021Q3|0.08535429119427258|0.07945911597424495|75.0|70.44752024|64.51166567|10.298252|36.94565217391305|7.315217391304348|-19.043478260869566|58.26315217391304|2.72527227
Portugal|2021Q4|0.09516178085368274|0.11168400229475837|75.0|70.44752024|64.51166567|10.298252|35.23913043478261|2.8152173913043477|-14.5|42.97380434782609|1.7346553799999997
Romania|2020Q1|0.004242365733522108|0.0|5.906593406593407|64.35562053|58.07242453|19.328838|-1.4395604395604396|-6.549450549450549|-3.923076923076923|20.615714285714287|-0.39354865
Romania|2020Q2|0.08117404677922181|0.0|87.5|64.35562053|58.07242453|19.328838|-19.296703296703296|-42.043956043956044|-32.42857142857143|71.60274725274725|-10.58974578
Romania|2020Q3|0.16421059558779477|0.0|87.5|64.35562053|58.07242452999999|19.328838|2.2717391304347827|-7.869565217391305|-20.434782608695652|42.99402173913044|4.84049257
Romania|2020Q4|0.5661557390678372|0.0|86.68478260869566|64.35562053|58.07242452999999|19.327455652173914|-2.5217391304347827|-27.02173913043478|-26.48913043478261|64.51184782608696|5.5001552
Romania|2021Q1|0.40470455109562914|0.009635103461356626|76.11111111111111|64.35562053|58.07242453|19.201662|-3.7222222222222223|-29.444444444444443|-22.677777777777777|72.57155555555555|1.06266973
Romania|2021Q2|0.5337038012647031|0.06994550784197742|87.5|64.35562053|58.07242453|19.201662|13.065934065934066|-11.032967032967033|-16.791208791208792|51.88208791208792|3.2519893200000003
Romania|2021Q3|0.16951657622137084|0.12231180821743451|65.76086956521739|64.35562053|58.07242452999999|19.201662|24.91304347826087|7.913043478260869|-18.76086956521739|46.30652173913043|-2.89334888
Romania|2021Q4|1.1306833752203325|0.16778391370496992|62.5|64.35562053|58.07242452999999|19.201662|12.380434782608695|-15.08695652173913|-19.967391304347824|55.14402173913044|1.01438622
Russia|2020Q1|0.00011584438392218965|0.0|0.0|66.73670163|52.571122040000006|146.74859|6.7032967032967035|5.670329670329671|-2.2527472527472527|17.1132967032967|0.39091653000000004
Russia|2020Q2|0.06329873425018939|0.0|58.379120879120876|66.73670163|52.571122040000006|146.74859|-8.252747252747254|-30.307692307692307|-32.26373626373626|78.909010989011|-8.51977029
Russia|2020Q3|0.07716598844322797|0.0|54.34782608695652|66.73670163|52.57112204|146.74859|5.782608695652174|-2.1630434782608696|-19.5|54.73086956521739|4.72610518
Russia|2020Q4|0.2428867482829343|0.0|37.5|66.73670163|52.57112204|146.74231201086957|-1.9130434782608696|-14.706521739130435|-17.315217391304348|46.55684782608695|1.84206164
Russia|2021Q1|0.28013761825489136|0.00019203533614376282|37.5|66.73670163|52.57112203999999|146.171015|-9.3|-20.2|-20.81111111111111|45.38955555555555|1.90362836
Russia|2021Q2|0.24460389770160654|0.0042944218455348345|39.83516483516483|66.73670163|52.571122040000006|146.171015|7.472527472527473|-4.450549450549451|-18.36263736263736|39.99043956043956|1.35529499
Russia|2021Q3|0.48283170230431793|0.012904610397622264|50.27173913043478|66.73670163|52.57112204|146.171015|10.445652173913043|-1.5108695652173914|-24.706521739130434|45.006956521739134|0.07342764
Russia|2021Q4|0.6781488702049642|0.01913986809937748|75.0|66.73670163|52.57112204|146.16434718478263|6.663043478260869|-8.456521739130435|-16.184782608695652|54.068260869565215|1.39817093
Serbia|2020Q1|0.0023037377424953943|0.0|0.41208791208791207|60.85144707|52.45419188000001|6.945235|-3.5934065934065935|-7.34065934065934|-13.835164835164836|21.205714285714286|-0.27445134
Serbia|2020Q2|0.03758260878587438|0.0|37.5|60.85144707|52.45419188000001|6.944728307692308|-15.87912087912088|-34.043956043956044|-40.604395604395606|66.44340659340659|-9.32863378
Serbia|2020Q3|0.06841446293342084|0.0|54.619565217391305|60.85144707|52.45419188|6.899126000000001|3.489130434782609|-4.9021739130434785|-21.5|53.291739130434784|7.153653730000001
Serbia|2020Q4|0.3568567960637333|0.0|62.5|60.85144707|52.45419188|6.899126000000001|5.891304347826087|-19.52173913043478|-21.054347826086957|56.52358695652174|2.06654552
Serbia|2021Q1|0.30395154400716845|0.05151087253660826|62.5|60.85144706999999|52.45419188|6.899126|2.5444444444444443|-26.144444444444446|-24.27777777777778|56.90344444444444|2.40331033
Serbia|2021Q2|0.2520609132229213|0.15861429404246277|64.42307692307692|60.85144707|52.45419188000001|6.899126|24.45054945054945|-1.9120879120879122|-15.373626373626374|47.201648351648345|1.49313173
Serbia|2021Q3|0.1720507786058698|0.3218799018890219|73.5054347826087|60.85144707|52.45419188|6.899126000000001|31.23913043478261|12.41304347826087|-17.347826086956523|36.75445652173913|1.53853543
Serbia|2021Q4|0.6493576142833164|0.2519217651627177|75.0|60.85144707|52.45419188|6.899126000000001|39.73913043478261|10.01086956521739|-3.880434782608696|37.377826086956524|1.6358065300000002
Singapore|2020Q1|0.0005259864481344927|0.0|0.0|84.78381685|80.3637974|5.703569|-7.681318681318682|-13.571428571428571|-4.978021978021978|27.96142857142857|-0.05056298
Singapore|2020Q2|0.0040325627690311104|0.0|74.45054945054945|84.78381685|80.3637974|5.703373813186813|-15.593406593406593|-55.73626373626374|-50.967032967032964|68.36615384615385|-12.64680824
Singapore|2020Q3|0.000175876529048559|0.0|100.0|84.78381685|80.3637974|5.685807|-2.130434782608696|-22.880434782608695|-25.22826086956522|51.291956521739124|9.22896543
Singapore|2020Q4|0.000351753058097118|0.0|100.0|84.78381685|80.3637974|5.685807|3.369565217391304|-15.097826086956522|-16.706521739130434|46.51826086956521|3.7761865199999995
Singapore|2021Q1|0.000175876529048559|0.03043719211714362|100.0|84.78381685|80.3637974|5.685807|3.011111111111111|-15.177777777777777|-12.544444444444444|50.06511111111111|2.97661304
Singapore|2021Q2|0.001055259174291354|0.319779817083479|100.0|84.78381685|80.3637974|5.683254901098901|2.956043956043956|-25.021978021978022|-18.065934065934066|54.60967032967032|-0.80258477
Singapore|2021Q3|0.010818609328281714|0.9796250746759092|100.0|84.78381685|80.3637974|5.453566|3.858695652173913|-22.304347826086957|-14.923913043478262|51.291956521739124|1.49455198
Singapore|2021Q4|0.1344074684344152|1.3419953109580043|100.0|84.78381685|80.3637974|5.453566|4.195652173913044|-15.25|-17.934782608695652|49.83043478260869|2.29575892
Slovakia|2020Q1|0.0|0.0|8.928571428571429|66.77227703|56.28049487|5.457873|-1.7252747252747254|-8.604395604395604|-8.648351648351648|18.63131868131868|-3.87287133
Slovakia|2020Q2|0.005130203652595067|0.0|87.5|66.77227703|56.28049487|5.457873|-16.36263736263736|-40.76923076923077|-27.593406593406595|64.70461538461538|-7.212567910000001
Slovakia|2020Q3|0.003664431180425048|0.0|87.5|66.77227703|56.28049486999999|5.457873|0.7065217391304348|1.2282608695652173|-18.75|35.290217391304346|9.06418503
Slovakia|2020Q4|0.3829283842051015|0.0|87.5|66.77227703|56.28049486999999|5.457893739130435|-8.097826086956522|-35.54347826086956|-26.22826086956522|63.31391304347826|0.43077782
Slovakia|2021Q1|1.3885172317351189|0.005069800418734743|87.5|66.77227703|56.28049486999999|5.459781|-10.9|-55.91111111111111|-31.3|71.4828888888889|-1.42009035
Slovakia|2021Q2|0.5111926650537814|0.03785499821329829|94.50549450549451|66.77227703|56.28049487|5.459781|14.791208791208792|-11.175824175824175|-12.989010989010989|58.77505494505494|1.9002966099999998
Slovakia|2021Q3|0.023261006256478048|0.09479867415927487|100.0|66.77227703|56.28049486999999|5.459781|22.82608695652174|12.054347826086957|-16.032608695652176|39.62195652173913|0.35889889
Slovakia|2021Q4|0.7322950631113903|0.10946592912792655|94.29347826086956|66.77227703|56.28049486999999|5.459508510869566|18.42391304347826|-16.608695652173914|-18.434782608695652|44.75554347826087|0.35336616
Slovenia|2020Q1|0.007156963176470194|0.0|7.6923076923076925|70.2007865|63.35340049999999|2.095861|-5.615384615384615|-9.527472527472527|-6.934065934065934|15.68945054945055|-4.52233591
Slovenia|2020Q2|0.04580456432940924|0.0|75.0|70.2007865|63.35340049999999|2.095861|-27.967032967032967|-33.65934065934066|-30.681318681318682|61.89747252747253|-9.45065964
Slovenia|2020Q3|0.018608104258822505|0.0|55.16304347826087|70.2007865|63.3534005|2.095861|-12.41304347826087|-2.5|-20.967391304347824|47.895543478260876|11.77865433
Slovenia|2020Q4|1.21515739253334|0.0|74.72826086956522|70.2007865|63.3534005|2.0960035652173916|-26.130434782608695|-50.55434782608695|-31.51086956521739|74.34652173913044|-0.2606883
Slovenia|2021Q1|0.6401207789368969|0.09444863552328926|75.0|70.2007865|63.353400500000006|2.108977|-23.988888888888887|-50.58888888888889|-25.3|72.56033333333333|1.62936397
Slovenia|2021Q2|0.1763888368626116|0.695963019037192|74.03846153846153|70.2007865|63.35340049999999|2.108977|-6.582417582417582|-17.67032967032967|-15.703296703296703|52.68901098901099|1.98454055
Slovenia|2021Q3|0.06733122267336249|1.7944339838699048|53.80434782608695|70.2007865|63.3534005|2.108977|2.3260869565217392|5.510869565217392|-16.5|47.72445652173913|1.25597739
Slovenia|2021Q4|0.4874425452677586|2.2761926004870427|70.5163043478261|70.2007865|63.3534005|2.108957467391304|2.7065217391304346|-5.891304347826087|-12.054347826086957|58.203043478260874|5.22841806
South Africa|2020Q1|8.542210744983796e-05|0.0|0.0|62.43585799|57.07267901|58.532857|-2.3076923076923075|-3.8131868131868134|-3.5274725274725274|14.561758241758241|0.00079487
South Africa|2020Q2|0.04527767056727069|0.0|37.637362637362635|62.43585799|57.07267901|58.541868901098894|-26.846153846153847|-51.934065934065934|-44.94505494505494|83.32230769230769|-17.09418338
South Africa|2020Q3|0.23717443483001854|0.0|75.0|62.43585799|57.07267901|59.35294|-7.695652173913044|-23.554347826086957|-25.402173913043477|73.49021739130436|13.76496735
South Africa|2020Q4|0.19771556387939673|0.0|75.0|62.43585799|57.07267901|59.35294|2.641304347826087|-12.945652173913043|-20.956521739130434|45.57326086956522|2.6969504
South Africa|2021Q1|0.4107125948605074|0.00012316154852649256|75.0|62.43585799|57.072679009999995|59.35294|-1.5|-19.366666666666667|-23.122222222222224|57.19111111111111|0.82292431
South Africa|2021Q2|0.13136823991047472|0.0002535678940251317|62.637362637362635|62.43585799|57.07267901|59.35966502197802|17.021978021978022|-5.956043956043956|-12.934065934065934|46.80538461538462|1.38791248
South Africa|2021Q3|0.44991307167155753|0.00702944356614385|46.46739130434783|62.43585799|57.07267901|59.96491700000001|21.608695652173914|-4.663043478260869|-12.652173913043478|56.19815217391304|-1.8016765699999997
South Africa|2021Q4|0.05868431369629011|0.021618974307927415|50.0|62.43585799|57.07267901|59.96491700000001|36.17391304347826|12.41304347826087|-8.706521739130435|51.290217391304346|1.36940355
South Korea|2020Q1|0.003129538434421739|0.0|4.670329670329671|79.61901693|65.76120094|51.764822|-2.076923076923077|-12.989010989010989|-3.032967032967033|32.99901098901099|-1.33745572
South Korea|2020Q2|0.002318176618090177|0.0|50.0|79.61901693|65.76120094|51.764822|8.274725274725276|-7.450549450549451|-5.626373626373627|54.502417582417586|-3.0269357600000006
South Korea|2020Q3|0.0025693124183832797|0.0|50.0|79.61901693|65.76120094|51.764822|7.9021739130434785|-11.521739130434783|-8.945652173913043|52.62065217391305|2.34778554
South Korea|2020Q4|0.009697253056797141|0.0|50.0|79.61901693|65.76120094|51.76559827173914|6.695652173913044|-15.347826086956522|-8.032608695652174|57.47271739130434|1.21374285
South Korea|2021Q1|0.01578046586288793|2.48860647470971e-05|50.0|79.61901693|65.76120094|51.836239000000006|12.6|-11.022222222222222|-11.422222222222222|62.20611111111111|1.7240672400000001
South Korea|2021Q2|0.005517375595092846|0.005572935181504969|50.0|79.61901693|65.76120094|51.83623899999999|25.065934065934066|4.076923076923077|-1.7802197802197801|53.020879120879115|0.83334793
South Korea|2021Q3|0.009182764976448234|0.04348000633302119|50.0|79.61901693|65.76120094|51.836239|27.27173913043478|2.8152173913043477|-7.021739130434782|47.578804347826086|0.21323898000000002
South Korea|2021Q4|0.060345995971896146|0.13154919080447378|50.0|79.61901693|65.76120094|51.83524592391304|23.891304347826086|9.630434782608695|-0.3804347826086957|47.77065217391304|1.33777574
Spain|2020Q1|0.17837425063162798|0.0|10.164835164835164|75.27940537|65.06584941|47.45079500000001|-8.45054945054945|-16.65934065934066|-12.615384615384615|21.285714285714285|-5.39116776
Spain|2020Q2|0.419192133661828|0.0|86.53846153846153|75.27940537|65.06584941|47.45079500000001|-30.956043956043956|-62.010989010989015|-47.86813186813187|72.71230769230769|-17.65213176
Spain|2020Q3|0.07241185316283953|0.0|87.5|75.27940537|65.06584941|47.450795|-4.967391304347826|-18.98913043478261|-24.619565217391305|61.100434782608694|16.7984866
Spain|2020Q4|0.40138853661429774|0.0|87.5|75.27940537|65.06584941|47.450081000000004|-1.141304347826087|-32.06521739130435|-22.815217391304348|69.78858695652174|0.22263125000000003
Spain|2021Q1|0.5196147388672142|0.002666449608312587|87.5|75.27940537|65.06584941|47.385107|-4.4|-40.355555555555554|-25.3|70.598|-0.50283404
Spain|2021Q2|0.11429751546197839|0.023727497333708672|87.5|75.27940537|65.06584941|47.385107000000005|7.373626373626373|-21.417582417582416|-17.087912087912088|62.33604395604396|1.12856255
Spain|2021Q3|0.11691437142898085|0.08568409479375029|87.5|75.27940537|65.06584941|47.385107000000005|16.391304347826086|-8.543478260869565|-22.456521739130434|46.973369565217396|2.60588199
Spain|2021Q4|0.06309999468820446|0.09648010291503616|87.5|75.27940537|65.06584941|47.385107000000005|13.771739130434783|-11.717391304347826|-18.630434782608695|42.64108695652174|2.22215443
Sweden|2020Q1|0.03727878791458491|0.0|8.653846153846153|81.24718776|75.20290607|10.327589|-0.25274725274725274|-3.4065934065934065|-6.34065934065934|13.788571428571428|-0.14574769
Sweden|2020Q2|0.4791050457178341|0.0|37.5|81.24718776|75.20290607|10.327589|-0.34065934065934067|-11.780219780219781|-25.13186813186813|63.71219780219781|-8.06286879
Sweden|2020Q3|0.0542236915121235|0.0|62.5|81.24718776|75.20290607|10.327589|0.40217391304347827|-1.2717391304347827|-27.891304347826086|57.45021739130435|7.38675924
Sweden|2020Q4|0.27441061025956787|0.0|62.5|81.24718776|75.20290607|10.32815102173913|-4.543478260869565|-17.684782608695652|-23.72826086956522|60.8495652173913|-0.08247144
Sweden|2021Q1|0.45648572470480897|0.002156215812345636|38.888888888888886|81.24718776|75.20290607|10.379295|-8.78888888888889|-25.9|-25.6|69.44|1.60309223
Sweden|2021Q2|0.11214634519974623|0.016691885142488|38.04945054945055|81.24718776|75.20290607|10.379295|5.0989010989010985|-8.296703296703297|-21.054945054945055|61.87406593406593|0.76070965
Sweden|2021Q3|0.022641229486203063|0.05976610164755891|62.5|81.24718776|75.20290607|10.379295|9.195652173913043|5.815217391304348|-26.467391304347824|38.91108695652174|2.00400519
Sweden|2021Q4|0.04297016319509177|0.08374268194516102|25.0|81.24718776|75.20290607|10.380088815217393|2.032608695652174|-3.4565217391304346|-19.41304347826087|22.33858695652174|1.15405573
Switzerland|2020Q1|0.05635581457798268|0.0|8.516483516483516|82.32511823|77.513784|8.606033|-2.087912087912088|-13.604395604395604|-9.648351648351648|17.582307692307694|-1.5868483400000002
Switzerland|2020Q2|0.15384556392010118|0.0|54.25824175824176|82.32511823|77.513784|8.606033|-5.208791208791209|-43.065934065934066|-30.615384615384617|59.6567032967033|-6.13672573
Switzerland|2020Q3|0.01150355802725832|0.0|30.97826086956522|82.32511823|77.513784|8.606033|-0.9239130434782609|-10.793478260869565|-20.543478260869566|41.75978260869565|6.29632332
Switzerland|2020Q4|0.6930521009736225|0.0|37.5|82.32511823|77.513784|8.606731554347826|-3.141304347826087|-25.41304347826087|-22.27173913043478|50.06239130434783|0.03884659
Switzerland|2021Q1|0.2795751012075707|0.02251940532622862|37.5|82.32511823|77.513784|8.6703|-3.1666666666666665|-44.644444444444446|-24.066666666666666|60.18999999999999|-0.23740064999999996
Switzerland|2021Q2|0.054900061128219324|0.1904651511481725|37.5|82.32511823|77.513784|8.6703|11.406593406593407|-20.846153846153847|-17.615384615384617|51.61076923076923|1.9739630399999997
Switzerland|2021Q3|0.03621558654256485|0.5439742569461264|37.5|82.32511823|77.513784|8.6703|11.521739130434783|-6.695652173913044|-16.76086956521739|45.527826086956516|1.87079131
Switzerland|2021Q4|0.13032036216140536|0.6829361618522531|37.5|82.32511823|77.513784|8.671019673913042|11.793478260869565|-9.228260869565217|-16.717391304347824|50.36260869565217|0.1576698
Taiwan|2020Q1|0.00021183639231438925|0.0|6.043956043956044|80.24103836|68.62811795|23.603121|-1.5824175824175823|-9.142857142857142|31.0|23.198461538461537|-0.58
Taiwan|2020Q2|8.47345569257557e-05|0.0|34.752747252747255|80.24103836|68.62811795|23.603121|3.6043956043956045|-10.076923076923077|0.2857142857142857|27.911648351648353|-0.22
Taiwan|2020Q3|0.0|0.0|37.5|80.24103836|68.62811795|23.603121|5.934782608695652|-4.521739130434782|-3.9782608695652173|23.15|4.19
Taiwan|2020Q4|0.0|0.0|37.5|80.24103836|68.62811795|23.60266572826087|2.608695652173913|-8.152173913043478|-0.4673913043478261|21.899891304347825|1.8700000000000003
Taiwan|2021Q1|0.0001273277853504799|0.0|37.5|80.24103836|68.62811795|23.561236000000005|-1.7|-11.833333333333334|-8.8|23.764444444444447|2.9299999999999997
Taiwan|2021Q2|0.027078375684535395|0.0|29.25824175824176|80.24103836|68.62811795|23.561236000000005|-2.2527472527472527|-29.23076923076923|-13.813186813186814|48.54615384615384|-0.9300000000000002
Taiwan|2021Q3|0.008233863452664367|0.0|12.907608695652174|80.24103836|68.62811795|23.561236000000005|3.4565217391304346|-30.880434782608695|-12.804347826086957|60.30391304347826|0.45
Taiwan|2021Q4|0.0003395407609346131|0.0|50.54347826086956|80.24103836|68.62811795|23.559215108695653|7.076086956521739|-11.478260869565217|-0.4891304347826087|30.595652173913045|2.42
Thailand|2020Q1|0.00015024278859029216|0.0|0.0|68.11241715|54.82845466|66.558935|-0.945054945054945|-8.384615384615385|0.0|12.23054945054945|-1.63728594
Thailand|2020Q2|0.0007211653852334024|0.0|100.0|68.11241715|54.82845466|66.558935|-4.978021978021978|-32.27472527472528|-23.032967032967033|71.45846153846153|-9.1374291
Thailand|2020Q3|1.5024278859029217e-05|0.0|77.44565217391305|68.11241715|54.82845465999999|66.558935|1.2826086956521738|-6.967391304347826|-13.554347826086957|50.15108695652174|6.964417509999999
Thailand|2020Q4|3.0048557718058433e-05|0.0|100.0|68.11241715|54.82845465999999|66.55488926086957|2.9130434782608696|-7.206521739130435|-11.858695652173912|50.08945652173912|-0.05753762
Thailand|2021Q1|0.0004985893924018936|7.554384733362023e-07|63.19444444444444|68.11241715|54.82845466|66.186727|11.555555555555555|-5.555555555555555|-8.866666666666667|52.03677777777778|0.50360844
Thailand|2021Q2|0.029144816301310685|0.0017236084207638792|69.36813186813187|68.11241715|54.82845466|66.186727|11.87912087912088|-14.758241758241759|-18.46153846153846|55.69714285714285|0.43590033000000006
Thailand|2021Q3|0.22215934623871036|0.011195295999453184|75.0|68.11241715|54.82845465999999|66.186727|9.619565217391305|-21.597826086956523|-20.72826086956522|62.62478260869566|-1.04161269
Thailand|2021Q4|0.075105783776588|0.06536469080475779|75.0|68.11241715|54.82845465999999|66.18656082608696|28.608695652173914|5.554347826086956|-12.445652173913043|51.735|1.7178106799999997
United Kingdom|2020Q1|0.036383742665740126|0.0|13.461538461538462|81.20356479|74.420254|67.530161|-4.78021978021978|-15.186813186813186|-10.714285714285714|16.75307692307692|-2.52588439
United Kingdom|2020Q2|0.5630373071374729|0.0|100.0|81.20356479|74.420254|67.530161|-23.10989010989011|-66.74725274725274|-54.505494505494504|74.89956043956043|-19.42832246
United Kingdom|2020Q3|0.02597357942031265|0.0|100.0|81.20356479|74.420254|67.530161|-11.73913043478261|-26.01086956521739|-34.73913043478261|66.20239130434783|17.59576582
United Kingdom|2020Q4|0.464724816654587|0.0|100.0|81.20356479|74.420254|67.53402885869566|-9.66304347826087|-37.77173913043478|-33.72826086956522|69.53902173913043|1.4824395
United Kingdom|2021Q1|0.7856405865338605|0.0019976135287032067|100.0|81.20356479|74.420254|67.886004|-15.833333333333334|-57.733333333333334|-41.8|84.61733333333333|-1.17191261
United Kingdom|2021Q2|0.02134460587781835|0.039826176836097175|100.0|81.20356479|74.420254|67.886004|2.857142857142857|-24.571428571428573|-28.89010989010989|59.52857142857143|5.5557466
United Kingdom|2021Q3|0.12728691469304926|0.0809598396747583|100.0|81.20356479|74.420254|67.886004|5.554347826086956|-9.08695652173913|-27.630434782608695|44.79521739130435|0.93733994
United Kingdom|2021Q4|0.17751818180371906|0.0928820320606881|25.0|81.20356479|74.420254|67.886004|3.7065217391304346|-10.076086956521738|-27.32608695652174|46.02434782608695|1.27523758
United States|2020Q1|0.016180164730320523|0.0|3.434065934065934|83.67331572|71.17103227|331.208|1.8571428571428572|-1.4725274725274726|-5.538461538461538|17.304285714285715|-1.30358275
United States|2020Q2|0.36841803338083623|0.0|62.5|83.67331572|71.17103227|331.208|-6.450549450549451|-28.0989010989011|-37.62637362637363|72.03769230769231|-8.9372505
United States|2020Q3|0.23704137581217846|0.0|62.5|83.67331572|71.17103227|331.208|-3.630434782608696|-14.923913043478262|-30.652173913043477|66.55586956521738|7.54753464
United States|2020Q4|0.4348879458020899|3.0185504484174127e-07|62.5|83.67331572|71.17103227|331.2163695652174|-6.173913043478261|-18.445652173913043|-29.206521739130434|68.50782608695653|1.11527677
United States|2021Q1|0.5974432040677394|0.0018607257107398684|62.5|83.67331572|71.17103227|331.978|-10.0|-19.833333333333332|-27.866666666666667|67.77922222222222|1.53388963
United States|2021Q2|0.15789600515696822|0.010486568387061794|55.21978021978022|83.67331572|71.17103227|331.978|1.5164835164835164|-5.747252747252747|-25.47252747252747|57.13747252747253|1.64074654
United States|2021Q3|0.2885612902059775|0.014669827518690998|35.32608695652174|83.67331572|71.17103227|331.978|3.2934782608695654|-4.869565217391305|-25.82608695652174|55.022499999999994|0.57094811
United States|2021Q4|0.3873107934305381|0.016667897129582634|0.8152173913043478|83.67331572|71.17103227|331.98458695652175|1.9021739130434783|-6.576086956521739|-23.695652173913043|56.8358695652174|1.68077827
